"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	48
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	22
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	32
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	53
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	29
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	42
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	32
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	25
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"North Carolina"	"37"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	79
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	38
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	25
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	33
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"New Jersey"	"34"	22
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	49
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"North Carolina"	"37"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	26
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	28
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	42
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Virginia"	"51"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	61
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	45
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	27
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	23
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	36
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	37
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	25
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Tennessee"	"47"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	50
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Washington"	"53"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Arizona"	"04"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	90
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	43
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	30
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	35
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Kansas"	"20"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	22
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	39
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Missouri"	"29"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	59
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	29
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	28
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	36
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"South Carolina"	"45"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	62
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	77
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	60
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	38
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	31
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	51
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	27
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	22
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	37
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	49
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Wisconsin"	"55"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Alabama"	"01"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	25
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	116
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Connecticut"	"09"	16
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	78
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	52
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Kentucky"	"21"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	22
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	34
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	23
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	28
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	62
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	26
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	47
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Oregon"	"41"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	45
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	69
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	30
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	74
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Colorado"	"08"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	51
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	37
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	32
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	33
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	28
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	50
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	39
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	44
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	59
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	19
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	18
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	22
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	141
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	20
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Connecticut"	"09"	21
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	60
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	32
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	49
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	28
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Louisiana"	"22"	23
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	29
	"Brain and Other Nervous System"	"31010-31040"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	33
