"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	39
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"20-24 years"	"20-24"	"Male"	"M"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"20-24 years"	"20-24"	"Male"	"M"	"Michigan"	"26"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"20-24 years"	"20-24"	"Male"	"M"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	33
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	53
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Male"	"M"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Male"	"M"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	35
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	26
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	32
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	61
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	30
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"Indiana"	"18"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"Michigan"	"26"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	24
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	32
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	25
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	31
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	67
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	21
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	38
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	66
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	27
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	18
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"Maryland"	"24"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	37
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	39
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	"Washington"	"53"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	37
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	41
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	37
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	31
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	"Washington"	"53"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	67
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	48
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	31
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	45
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	21
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	28
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	50
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	18
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	68
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	42
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	24
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	30
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Massachusetts"	"25"	24
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	33
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	35
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	76
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Arkansas"	"05"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	100
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	74
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	29
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	33
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Louisiana"	"22"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	29
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	27
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	32
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	51
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	31
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	32
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	52
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	70
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	37
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	98
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	67
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	26
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	30
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Louisiana"	"22"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	24
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	33
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	27
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	47
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	26
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	32
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	37
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"South Carolina"	"45"	19
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	25
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	71
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	16
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	25
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	26
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Arkansas"	"05"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	129
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	94
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	28
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	55
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	27
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	22
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	25
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	31
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	39
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Minnesota"	"27"	31
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Mississippi"	"28"	17
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Missouri"	"29"	29
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"New Jersey"	"34"	48
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"New York"	"36"	85
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"North Carolina"	"37"	34
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	55
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	23
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	74
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	20
	"Brain and Other Nervous System"	"31010-31040"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	28
