"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"Florida"	"12"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"Texas"	"48"	19
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"California"	"06"	30
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"Texas"	"48"	26
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"California"	"06"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"Texas"	"48"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"California"	"06"	25
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"Florida"	"12"	23
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	41
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Florida"	"12"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	19
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	45
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	19
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	36
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	55
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Indiana"	"18"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	24
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Ohio"	"39"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	31
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	30
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	19
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	31
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	51
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	41
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"Georgia"	"13"	23
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	37
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	26
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	26
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	48
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	25
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"New Jersey"	"34"	24
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	36
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	75
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	50
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Massachusetts"	"25"	19
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	26
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"New Jersey"	"34"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	41
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"North Carolina"	"37"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	27
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	48
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Washington"	"53"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Arizona"	"04"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	54
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	25
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	26
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	32
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	37
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Tennessee"	"47"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Virginia"	"51"	23
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Washington"	"53"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	103
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Colorado"	"08"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	49
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	34
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	33
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Missouri"	"29"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	30
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	50
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	46
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	50
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	71
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	32
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	30
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Kentucky"	"21"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	35
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	24
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	43
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	25
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	21
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	97
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Connecticut"	"09"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	67
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Kentucky"	"21"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	37
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	24
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	61
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	29
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	47
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Oklahoma"	"40"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	50
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"South Carolina"	"45"	19
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	20
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	73
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	21
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	69
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	44
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	23
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	42
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	24
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	24
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	46
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	27
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	42
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	67
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	17
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	119
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	77
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	31
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	33
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Iowa"	"19"	16
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	18
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	22
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	28
	"Brain and Other Nervous System"	"31010-31040"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	48
