"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"5-9 years"	"5-9"	"Male"	"M"	"Illinois"	"17"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"5-9 years"	"5-9"	"Male"	"M"	"New York"	"36"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"5-9 years"	"5-9"	"Male"	"M"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"5-9 years"	"5-9"	"Male"	"M"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Female"	"F"	"California"	"06"	30
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Female"	"F"	"Florida"	"12"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Female"	"F"	"New York"	"36"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Female"	"F"	"Texas"	"48"	25
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Male"	"M"	"California"	"06"	51
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Male"	"M"	"Florida"	"12"	29
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Male"	"M"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Male"	"M"	"Pennsylvania"	"42"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"10-14 years"	"10-14"	"Male"	"M"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Female"	"F"	"California"	"06"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Female"	"F"	"New York"	"36"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Female"	"F"	"Texas"	"48"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Male"	"M"	"California"	"06"	32
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Male"	"M"	"New York"	"36"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Male"	"M"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Male"	"M"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"15-19 years"	"15-19"	"Male"	"M"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"20-24 years"	"20-24"	"Female"	"F"	"California"	"06"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"20-24 years"	"20-24"	"Female"	"F"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	34
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	31
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Female"	"F"	"New York"	"36"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Female"	"F"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	38
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	31
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Male"	"M"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Male"	"M"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	36
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Female"	"F"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	53
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	32
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"Michigan"	"26"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"North Carolina"	"37"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"Ohio"	"39"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	25
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	31
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	41
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	63
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	37
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	39
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	47
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	24
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	59
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"Massachusetts"	"25"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	29
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"North Carolina"	"37"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	38
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	64
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	30
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	31
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	23
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	48
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	84
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	44
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	40
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	34
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	54
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	30
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	51
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	72
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	37
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	26
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Massachusetts"	"25"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	53
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	29
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	43
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	23
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	92
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Connecticut"	"09"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	59
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	38
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	24
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	23
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	62
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	24
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	35
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Oklahoma"	"40"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	42
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	73
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	30
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	24
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	102
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Connecticut"	"09"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	61
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	44
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	26
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	25
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Minnesota"	"27"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	35
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	62
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	28
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	37
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Oklahoma"	"40"	21
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Oregon"	"41"	18
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	30
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	74
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	29
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	22
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	30
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	139
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	23
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	98
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	37
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	41
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	27
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Kansas"	"20"	16
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Louisiana"	"22"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	29
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	29
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	34
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Minnesota"	"27"	31
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Missouri"	"29"	33
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"New Jersey"	"34"	32
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"New York"	"36"	78
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"North Carolina"	"37"	34
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	56
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	19
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	20
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	61
	"Brain and Other Nervous System"	"31010-31040"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	22
