"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	22
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	31
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Male"	"M"	"Ohio"	"39"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	27
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	26
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Female"	"F"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	30
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	46
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	25
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"North Carolina"	"37"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	29
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	26
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	55
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	34
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	34
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	"Washington"	"53"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	62
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"New Jersey"	"34"	20
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	26
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	26
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	70
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	38
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	23
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	31
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	33
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	44
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	"Virginia"	"51"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	63
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Colorado"	"08"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Indiana"	"18"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Massachusetts"	"25"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	36
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	25
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	92
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Colorado"	"08"	20
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	34
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	37
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	30
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	31
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	62
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	25
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	40
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	30
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	61
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	81
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	50
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	37
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	22
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	28
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	31
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	20
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	101
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	49
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	35
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	37
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	20
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	25
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	19
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	23
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	45
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	27
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	30
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Oregon"	"41"	22
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"South Carolina"	"45"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	70
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	30
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	25
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	95
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Colorado"	"08"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	51
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	28
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	35
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	23
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	24
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	22
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	17
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	49
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	25
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	40
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	34
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	62
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	22
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	23
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	16
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	30
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	124
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Connecticut"	"09"	22
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	81
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	32
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	55
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	29
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Iowa"	"19"	21
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	18
	"Brain and Other Nervous System"	"31010-31040"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	16
