"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"10-14 years"	"10-14"	"Male"	"M"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"10-14 years"	"10-14"	"Male"	"M"	"Texas"	"48"	30
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"California"	"06"	24
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"New York"	"36"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"California"	"06"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"New York"	"36"	25
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"Texas"	"48"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	"California"	"06"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	34
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"Florida"	"12"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"New York"	"36"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	37
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	30
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	32
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	38
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	30
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	54
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	39
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"Massachusetts"	"25"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"Washington"	"53"	20
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	35
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	54
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"Washington"	"53"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	38
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	33
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	56
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	33
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	20
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	37
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	29
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	47
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	59
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	47
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	19
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	40
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	19
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	82
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	51
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	25
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	45
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	41
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	30
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	50
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	84
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	49
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	25
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Maryland"	"24"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Massachusetts"	"25"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Missouri"	"29"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	43
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	33
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	46
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	102
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	73
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	30
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	37
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	19
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	34
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	24
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	29
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	58
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	41
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	66
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Oregon"	"41"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	58
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	72
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Utah"	"49"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	26
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	31
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Alabama"	"01"	17
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	109
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	70
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	34
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Kentucky"	"21"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	37
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	52
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	50
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	55
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	22
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	66
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	30
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Arkansas"	"05"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	145
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	66
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	35
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	39
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	31
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	21
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	27
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	42
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Missouri"	"29"	23
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"New Jersey"	"34"	41
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"New York"	"36"	100
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"North Carolina"	"37"	39
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	72
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	20
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	57
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	16
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	28
	"Brain and Other Nervous System"	"31010-31040"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	96
