"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"10-14 years"	"10-14"	"Male"	"M"	"New York"	"36"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"10-14 years"	"10-14"	"Male"	"M"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"10-14 years"	"10-14"	"Male"	"M"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"10-14 years"	"10-14"	"Male"	"M"	"Texas"	"48"	28
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"15-19 years"	"15-19"	"Female"	"F"	"California"	"06"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"15-19 years"	"15-19"	"Female"	"F"	"Texas"	"48"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"15-19 years"	"15-19"	"Male"	"M"	"California"	"06"	34
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"15-19 years"	"15-19"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"15-19 years"	"15-19"	"Male"	"M"	"New York"	"36"	24
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"15-19 years"	"15-19"	"Male"	"M"	"Texas"	"48"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	"California"	"06"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	"Florida"	"12"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	24
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	"Florida"	"12"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	"New York"	"36"	20
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	34
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Female"	"F"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	28
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	38
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	35
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	29
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	40
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"New Jersey"	"34"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	33
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	40
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	30
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	22
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	37
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	52
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	30
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	51
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	24
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	40
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"North Carolina"	"37"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	50
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	41
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	33
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	95
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Connecticut"	"09"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	50
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	23
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	20
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Missouri"	"29"	24
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	39
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	28
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	30
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	53
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	70
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	35
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	49
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	28
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	31
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"Wisconsin"	"55"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Alabama"	"01"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	115
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	59
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	44
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Iowa"	"19"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	36
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	30
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	33
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	63
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	41
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Oklahoma"	"40"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	49
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"South Carolina"	"45"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	82
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	22
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	116
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	59
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	42
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	18
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	32
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	22
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	53
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	27
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	42
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	57
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	31
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	25
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	140
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	19
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Connecticut"	"09"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	74
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	34
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	57
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	17
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	21
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Louisiana"	"22"	23
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	22
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	51
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Minnesota"	"27"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Missouri"	"29"	26
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"New Jersey"	"34"	43
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"New York"	"36"	73
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"North Carolina"	"37"	33
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	49
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	16
	"Brain and Other Nervous System"	"31010-31040"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	50
