"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	57
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	16
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Alabama"	"01"	18
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	17
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	97
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	62
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	25
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	34
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	22
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	28
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	31
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	51
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	32
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	33
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	44
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	20
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	76
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	39
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	22
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	16
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	105
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Connecticut"	"09"	22
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	64
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	38
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	18
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Kentucky"	"21"	19
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	18
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	18
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	31
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Minnesota"	"27"	28
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	16
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	28
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	58
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	21
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	39
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	38
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	56
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	21
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	20
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	16
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	22
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	23
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	133
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	23
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	100
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	37
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	55
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	26
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	20
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	31
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	26
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	44
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Minnesota"	"27"	30
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Missouri"	"29"	29
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"New Jersey"	"34"	38
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"New York"	"36"	78
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"North Carolina"	"37"	52
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	55
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	18
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	68
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	30
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	30
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	86
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Virginia"	"51"	34
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Washington"	"53"	36
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Wisconsin"	"55"	35
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Alabama"	"01"	17
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Arizona"	"04"	21
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"California"	"06"	116
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Florida"	"12"	76
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Georgia"	"13"	36
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Illinois"	"17"	43
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Indiana"	"18"	21
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Kentucky"	"21"	17
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Maryland"	"24"	21
	"Brain and Other Nervous System"	"31010-31040"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Massachusetts"	"25"	29
