"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	32
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	44
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Female"	"F"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	45
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	29
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	29
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	34
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Female"	"F"	"Illinois"	"17"	22
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	31
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	53
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	28
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	26
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	60
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	31
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	39
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	42
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	30
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"New Jersey"	"34"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	26
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	27
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	78
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	31
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Indiana"	"18"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Maryland"	"24"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	46
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	41
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	75
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	33
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	25
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	25
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Indiana"	"18"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	22
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	37
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	19
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	25
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	22
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	42
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Virginia"	"51"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"Wisconsin"	"55"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Arizona"	"04"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	92
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	58
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	33
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Kentucky"	"21"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Maryland"	"24"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	29
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Missouri"	"29"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	35
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	54
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	29
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	28
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	33
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	65
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	85
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	45
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Massachusetts"	"25"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	24
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Missouri"	"29"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	24
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	44
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	25
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Oregon"	"41"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	38
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Tennessee"	"47"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	51
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	25
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Wisconsin"	"55"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	36
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	106
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	64
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	33
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	38
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	22
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	35
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	53
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	32
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	39
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	41
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	81
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	23
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Alabama"	"01"	19
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	92
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	63
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	18
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	46
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Louisiana"	"22"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	20
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	24
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	30
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	21
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	27
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	55
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	33
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	38
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Oregon"	"41"	16
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	35
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	45
	"Brain and Other Nervous System"	"31010-31040"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	23
