"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	"Florida"	"12"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	"New York"	"36"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	"Ohio"	"39"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	"Texas"	"48"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"20-24 years"	"20-24"	"Female"	"F"	"California"	"06"	28
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"20-24 years"	"20-24"	"Female"	"F"	"Florida"	"12"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	36
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	36
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Female"	"F"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Female"	"F"	"New York"	"36"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	24
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	39
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Male"	"M"	"Illinois"	"17"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Male"	"M"	"Michigan"	"26"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	27
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	25
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	41
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Female"	"F"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	31
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Female"	"F"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	42
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	33
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	24
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	42
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	"Washington"	"53"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	41
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	33
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	55
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	26
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	42
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	46
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	28
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	24
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	44
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	67
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Colorado"	"08"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	37
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	38
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	28
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	28
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	"Washington"	"53"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	64
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	31
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"Missouri"	"29"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	43
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	22
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	48
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	67
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Colorado"	"08"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	47
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	30
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	32
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	35
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	33
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	24
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	57
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	83
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	48
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Maryland"	"24"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Massachusetts"	"25"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	24
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	36
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	49
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	31
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	27
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	48
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Alabama"	"01"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	119
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Connecticut"	"09"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	67
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	22
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	40
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	25
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	42
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	61
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	30
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	49
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	54
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"South Carolina"	"45"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	22
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	74
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	29
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	36
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	22
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	98
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Connecticut"	"09"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	61
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	27
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	35
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Louisiana"	"22"	18
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	33
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Minnesota"	"27"	20
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	31
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	61
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	25
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	40
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	42
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"South Carolina"	"45"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	72
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	27
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	21
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Arkansas"	"05"	16
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	136
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	23
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Connecticut"	"09"	27
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	75
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	37
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	66
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	24
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Louisiana"	"22"	17
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	19
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	33
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	39
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Minnesota"	"27"	22
	"Brain and Other Nervous System"	"31010-31040"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Missouri"	"29"	29
