"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	40
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	19
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Female"	"F"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	57
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	30
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"Ohio"	"39"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	20
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	32
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	41
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	30
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"Michigan"	"26"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	34
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"Ohio"	"39"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	56
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	33
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"Michigan"	"26"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	37
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	43
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	44
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	29
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	23
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	24
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	28
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	24
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	45
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	92
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	34
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	23
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Massachusetts"	"25"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	34
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	26
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	31
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	44
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Washington"	"53"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"Wisconsin"	"55"	19
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	61
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	26
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	22
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	31
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	81
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Colorado"	"08"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	43
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	30
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	31
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Missouri"	"29"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	34
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	46
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	32
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	35
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	22
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	70
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	23
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	76
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	36
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	27
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	29
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	26
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	42
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	24
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	19
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	30
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	50
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	91
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	59
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	27
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	39
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	22
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	28
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	38
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	23
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	30
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	67
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	28
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	38
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	77
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	24
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	20
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Alabama"	"01"	17
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	70
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	46
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	20
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	31
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	27
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	39
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	27
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	31
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	33
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	49
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	23
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	94
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	20
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	54
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	38
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	42
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	37
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Minnesota"	"27"	28
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"New York"	"36"	60
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"North Carolina"	"37"	29
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	35
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	45
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	54
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Virginia"	"51"	26
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Washington"	"53"	21
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Wisconsin"	"55"	27
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"California"	"06"	70
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Florida"	"12"	51
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Massachusetts"	"25"	18
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Michigan"	"26"	19
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"New York"	"36"	52
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"North Carolina"	"37"	23
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Ohio"	"39"	31
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Pennsylvania"	"42"	30
	"Brain and Other Nervous System"	"31010-31040"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Tennessee"	"47"	16
