"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"5-9 years"	"05-09"	"Male"	"M"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"5-9 years"	"05-09"	"Male"	"M"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"5-9 years"	"05-09"	"Male"	"M"	"Texas"	"48"	44
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"California"	"06"	29
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"Florida"	"12"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"New York"	"36"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"Texas"	"48"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"California"	"06"	36
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"California"	"06"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"New York"	"36"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"Texas"	"48"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"California"	"06"	30
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"Ohio"	"39"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"Texas"	"48"	31
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"California"	"06"	28
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	26
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"New York"	"36"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	33
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"Virginia"	"51"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	43
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	26
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	32
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	28
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	42
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	24
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	33
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	42
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Michigan"	"26"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	24
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	48
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	30
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	29
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	29
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	41
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	23
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	30
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	68
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	34
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	39
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"North Carolina"	"37"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	33
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	46
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	59
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	33
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	45
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	24
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	28
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	37
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Virginia"	"51"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Washington"	"53"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	92
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	58
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	29
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	39
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Kentucky"	"21"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	31
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	25
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	52
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	31
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	32
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	33
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	55
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	25
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Alabama"	"01"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	63
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	46
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	30
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Massachusetts"	"25"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	43
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	25
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	28
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	39
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Tennessee"	"47"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	62
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Wisconsin"	"55"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Alabama"	"01"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	107
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	71
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	41
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Kentucky"	"21"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	31
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	29
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	25
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	60
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	26
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	49
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Oregon"	"41"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	48
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"South Carolina"	"45"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	25
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	69
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	35
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	23
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	23
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	89
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Connecticut"	"09"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	61
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	28
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Louisiana"	"22"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	22
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	37
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Minnesota"	"27"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	26
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	49
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	38
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	42
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Oregon"	"41"	16
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	45
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	65
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Virginia"	"51"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	21
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	24
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	135
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	27
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Connecticut"	"09"	19
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	71
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	37
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	45
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Indiana"	"18"	26
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Iowa"	"19"	20
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Kentucky"	"21"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	18
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	30
	"Brain and Other Nervous System"	"31010-31040"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	38
