"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"5-9 years"	"5-9"	"Male"	"M"	"New York"	"36"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"5-9 years"	"5-9"	"Male"	"M"	"Texas"	"48"	35
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Female"	"F"	"California"	"06"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Female"	"F"	"Florida"	"12"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Female"	"F"	"New York"	"36"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Female"	"F"	"Pennsylvania"	"42"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Female"	"F"	"Texas"	"48"	40
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Male"	"M"	"California"	"06"	32
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Male"	"M"	"Florida"	"12"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Male"	"M"	"Pennsylvania"	"42"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"10-14 years"	"10-14"	"Male"	"M"	"Texas"	"48"	33
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"15-19 years"	"15-19"	"Female"	"F"	"California"	"06"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"15-19 years"	"15-19"	"Female"	"F"	"Florida"	"12"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"15-19 years"	"15-19"	"Male"	"M"	"California"	"06"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"15-19 years"	"15-19"	"Male"	"M"	"Texas"	"48"	31
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	22
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"20-24 years"	"20-24"	"Male"	"M"	"California"	"06"	30
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"20-24 years"	"20-24"	"Male"	"M"	"New York"	"36"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"20-24 years"	"20-24"	"Male"	"M"	"Texas"	"48"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	35
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	35
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"25-29 years"	"25-29"	"Male"	"M"	"Florida"	"12"	27
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"25-29 years"	"25-29"	"Male"	"M"	"New York"	"36"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"25-29 years"	"25-29"	"Male"	"M"	"Texas"	"48"	34
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	34
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	26
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	"Ohio"	"39"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	36
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	49
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	41
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	26
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	39
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	42
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	24
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	44
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	30
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"Michigan"	"26"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	30
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	47
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	32
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	55
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	32
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	28
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"North Carolina"	"37"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	26
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	45
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	59
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	29
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	24
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	72
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	50
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	24
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	40
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	22
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	26
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	46
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"Alabama"	"01"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	55
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	51
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	39
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	44
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Alabama"	"01"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	98
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	67
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	40
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	27
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	26
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	32
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	53
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	34
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	34
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	74
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	88
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	70
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	29
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	26
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	22
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	56
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	30
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	36
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	28
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	53
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Washington"	"53"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	"Wisconsin"	"55"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Alabama"	"01"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Arizona"	"04"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"California"	"06"	136
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Colorado"	"08"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Connecticut"	"09"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Florida"	"12"	94
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Georgia"	"13"	28
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Illinois"	"17"	45
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Louisiana"	"22"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Maryland"	"24"	18
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Massachusetts"	"25"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Michigan"	"26"	43
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Minnesota"	"27"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Mississippi"	"28"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Missouri"	"29"	27
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"New Jersey"	"34"	41
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"New York"	"36"	83
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"North Carolina"	"37"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	38
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	55
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	85
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Virginia"	"51"	28
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Washington"	"53"	33
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Wisconsin"	"55"	24
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Arizona"	"04"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"California"	"06"	102
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Colorado"	"08"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Connecticut"	"09"	16
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Florida"	"12"	102
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Georgia"	"13"	27
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Illinois"	"17"	32
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Michigan"	"26"	33
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Minnesota"	"27"	22
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Missouri"	"29"	19
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"New Jersey"	"34"	33
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"New York"	"36"	61
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"North Carolina"	"37"	39
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Ohio"	"39"	42
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Oregon"	"41"	17
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Pennsylvania"	"42"	45
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"South Carolina"	"45"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Tennessee"	"47"	21
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Texas"	"48"	69
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Virginia"	"51"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Washington"	"53"	31
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Wisconsin"	"55"	23
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Alabama"	"01"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Arizona"	"04"	25
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"California"	"06"	170
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Colorado"	"08"	20
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Florida"	"12"	135
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Georgia"	"13"	32
	"Brain and Other Nervous System"	"31010-31040"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Illinois"	"17"	57
